Algèbre PROPN Algèbre
l' DET le
ensemble NOUN ensemble
des ADP de
sous-espaces NOUN sous-espace
vectoriels NOUN vectoriel
d' ADP de
un DET un
même ADJ même
espace NOUN espace
vectoriel NOUN vectoriel
E NOUN e
de ADP de
dimension NOUN dimension
finie VERB finir
. PUNCT .
4 NUM 4
. PUNCT .
être AUX être
en ADP en
bijection NOUN bijection
avec ADP avec
est AUX être
une DET un
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
sur ADP sur
l' DET le
ensemble NOUN ensemble
des ADP de
sous-ensembles NOUN sous-ensemble
d' ADP de
un DET un
ensemble NOUN ensemble
E. NOUN e.
5 NUM 5
. PUNCT .
être AUX être
parallèle ADJ parallèle
est AUX être
une DET un
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
sur ADP sur
l' DET le
ensemble NOUN ensemble
des ADP de
droites NOUN droite
du ADP de
plan NOUN plan
. PUNCT .
6 NUM 6
. PUNCT .
Pour ADP pour
tout DET tout
n AUX n
N ADJ n
, PUNCT ,
avoir VERB avoir
le DET le
même ADV même
reste VERB reste
dans ADP dans
la DET le
division NOUN division
euclidienne ADJ euclidien
par ADP par
n AUX n
est AUX être
une DET un
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
sur ADP sur
Z. NOUN z.
Soit NOUN soit
E NOUN e
un DET un
ensemble NOUN ensemble
non ADV non
vide ADJ vide
, PUNCT ,
on PRON on
appelle VERB appeler
partition NOUN partition
de ADP de
E NOUN e
, PUNCT ,
la DET le
donnée NOUN donnée
d' ADP de
une DET un
famille NOUN famille
( PUNCT (
Ei NOUN ei
) PUNCT )
iI PRON ii
de ADP de
sous-ensembles PRON sous-ensembles
de ADP de
E NOUN e
tels ADJ tel
que SCONJ que
: PUNCT :
tous ADJ tout
les DET le
Ei NOUN ei
sont AUX être
non ADV non
vides ADJ vide
: PUNCT :
ils PRON il
sont AUX être
disjoints NOUN disjoint
deux-à-deux ADJ deux-à-deux
: PUNCT :
ils PRON il
recouvrent VERB recouvrir
E NOUN e
: PUNCT :
1 NUM 1
. PUNCT .
L' DET le
ensemble NOUN ensemble
des ADP de
singletons NOUN singleton
d' ADP de
un DET un
ensemble NOUN ensemble
est AUX être
une DET un
partition NOUN partition
de ADP de
cet DET ce
ensemble NOUN ensemble
. PUNCT .
2 NUM 2
. PUNCT .
L' DET le
ensemble NOUN ensemble
2 NUM 2
N NOUN n
2 NUM 2
n NOUN n
, PUNCT ,
n NUM ne
N ADJ n
des ADP de
nombres NOUN nombre
pairs ADJ pair
et CCONJ et
l' DET le
ensemble NOUN ensemble
12 NUM 12
N NOUN n
2 NUM 2
n1 NOUN n1
, PUNCT ,
n NUM ne
N ADJ n
des ADP de
nombres NOUN nombre
impairs ADV impairs
forment VERB former
une DET un
partition NOUN partition
de ADP de
N. NOUN n.
3 NUM 3
. PUNCT .
Plus ADV plus
généralement ADV généralement
, PUNCT ,
si SCONJ si
n AUX n
N ADJ n
, PUNCT ,
n AUX n
2 NUM 2
, PUNCT ,
on PRON on
peut VERB pouvoir
s' PRON se
intéresser VERB intéresser
aux ADP à
ensembles NOUN ensemble
: PUNCT :
( PUNCT (
Ek NOUN ek
) PUNCT )
k0,n1 PUNCT k0,n1
est AUX être
une DET un
partition NOUN partition
de ADP de
N NOUN n
Soit VERB être
( PUNCT (
Ei NOUN ei
) PUNCT )
iI PRON ii
une DET un
partition NOUN partition
d' ADP de
un DET un
ensemble NOUN ensemble
E NOUN e
non ADV non
vide ADJ vide
et CCONJ et
soit AUX être
R VERB r
la DET le
relation NOUN relation
sur ADP sur
E NOUN e
définie VERB définir
par ADP par
: PUNCT :
( PUNCT (
autrement ADV autrement
dit VERB dire
, PUNCT ,
x ADP x
et CCONJ et
y PRON y
sont AUX être
en ADP en
relation NOUN relation
lorsque SCONJ lorsque
x NOUN x
et CCONJ et
y PRON y
appartiennent VERB appartenir
à ADP à
un DET un
même ADJ même
Ei NOUN ei
) PUNCT )
. PUNCT .
Alors ADV alors
R PRON r
est AUX être
une DET un
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
sur ADP sur
E. PROPN E.
Démonstration NOUN démonstration
C' PRON ce
est AUX être
immédiat ADJ immédiat
, PUNCT ,
une DET un
fois NOUN fois
qu' PRON qu'
on PRON on
a AUX avoir
remarqué VERB remarquer
que ADV que
pour ADP pour
tout ADV tout
x NOUN x
E NOUN e
, PUNCT ,
il PRON il
existe VERB existe
i X i
I ADJ i
tel ADJ tel
que SCONJ que
x ADP x
Ei PROPN Ei
car CCONJ car
la DET le
partition NOUN partition
( PUNCT (
Ei NOUN ei
) PUNCT )
iI PRON ii
recouvre VERB recouvrir
E. NOUN e.
Soit CCONJ soit
R NOUN r
une DET un
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
sur ADP sur
un DET un
ensemble NOUN ensemble
E NOUN e
non ADV non
vide ADJ vide
et CCONJ et
soit AUX être
x ADP x
E. NUM E.
La DET le
classe NOUN classe
d' ADP de
équivalence NOUN équivalence
de ADP de
x ADP x
modulo NOUN modulo
R NOUN r
est AUX être
le DET le
sous-ensemble NOUN sous-ensemble
de ADP de
E NOUN e
défini VERB définir
par ADP par
: PUNCT :
Classe(x PROPN Classe(x
, PUNCT ,
R NOUN r
) PUNCT )
y PRON y
E NOUN e
, PUNCT ,
xRy VERB xry
Un DET un
élément NOUN élément
d' ADP de
une DET un
classe NOUN classe
d' ADP de
équivalence NOUN équivalence
est AUX être
appelé VERB appeler
un DET un
représentant NOUN représentant
de ADP de
cette DET ce
classe NOUN classe
d' ADP de
équivalence NOUN équivalence
. PUNCT .
Pour ADP pour
tout ADV tout
x NOUN x
E NOUN e
, PUNCT ,
on PRON on
a VERB avoir
toujours ADV toujours
x NOUN x
Classe(x PROPN Classe(x
, PUNCT ,
R NOUN r
) PUNCT )
car CCONJ car
xRx PROPN xRx
. PUNCT .
En ADP en
particulier ADJ particulier
, PUNCT ,
une DET un
classe NOUN classe
d' ADP de
équivalence NOUN équivalence
ne ADV ne
est AUX être
jamais ADV jamais
vide ADJ vide
. PUNCT .
Soit CCONJ soit
R NOUN r
une DET un
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
sur ADP sur
un DET un
ensemble NOUN ensemble
E NOUN e
non ADV non
vide ADJ vide
. PUNCT .
Alors ADV alors
: PUNCT :
Démonstration NOUN démonstration
Supposons NOUN supposon
xRy VERB xry
. PUNCT .
Soit PRON soit
z NOUN z
Classe(x PROPN Classe(x
, PUNCT ,
R NOUN r
) PUNCT )
. PUNCT .
On PRON on
a VERB avoir
donc ADV donc
xRz PROPN xRz
d' ADP de
où PRON où
zRx NOUN zr
. PUNCT .
Or CCONJ or
xRy VERB xry
donc ADV donc
zRy NOUN zry
d' ADP de
où PRON où
yRz PROPN yRz
, PUNCT ,
c' ADV c'
est ADV est
- ADV -
à ADV à
- ADV -
dire ADV dire
z CCONJ z
Classe(x PROPN Classe(x
, PUNCT ,
R NOUN r
) PUNCT )
. PUNCT .
On PRON on
a VERB avoir
donc ADV donc
Classe(x PROPN Classe(x
, PUNCT ,
R NOUN r
) PUNCT )
Classe(y NOUN classe(y
, PUNCT ,
R NOUN r
) PUNCT )
. PUNCT .
De ADP de
même ADV même
, PUNCT ,
on PRON on
démontre VERB démontre
que SCONJ que
Classe(x PROPN Classe(x
, PUNCT ,
R NOUN r
) PUNCT )
Classe(y NOUN classe(y
, PUNCT ,
R NOUN r
) PUNCT )
, PUNCT ,
donc ADV donc
Classe(x PROPN Classe(x
, PUNCT ,
R NOUN r
) PUNCT )
Classe(y NOUN classe(y
, PUNCT ,
R NOUN r
) PUNCT )
. PUNCT .
Supposons PROPN Supposons
Classe(x PROPN Classe(x
, PUNCT ,
R NOUN r
) PUNCT )
Classe(y NOUN classe(y
, PUNCT ,
R NOUN r
) PUNCT )
. PUNCT .
Comme ADP comme
y PRON y
Classe(y NOUN classe(y
, PUNCT ,
R NOUN r
) PUNCT )
, PUNCT ,
on PRON on
a VERB avoir
y PRON y
Classe(x PROPN Classe(x
, PUNCT ,
R NOUN r
) PUNCT )
donc ADV donc
xRy NOUN xry
. PUNCT .
Soit CCONJ soit
R NOUN r
une DET un
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
sur ADP sur
un DET un
ensemble NOUN ensemble
E NOUN e
non ADV non
vide ADJ vide
. PUNCT .
Alors ADV alors
les DET le
classes NOUN classe
d' ADP de
équivalence NOUN équivalence
forment VERB former
une DET un
partition NOUN partition
de ADP de
E. PROPN E.
Plus ADV plus
formellement ADV formellement
, PUNCT ,
si SCONJ si
on PRON on
définit VERB définir
la DET le
famille NOUN famille
( PUNCT (
Ei NOUN ei
) PUNCT )
iI PRON ii
des ADP de
classes NOUN classe
d' ADP de
équivalence NOUN équivalence
, PUNCT ,
donnée VERB donner
par ADP par
I ADJ i
Classe(x PROPN Classe(x
, PUNCT ,
R NOUN r
) PUNCT )
, PUNCT ,
x ADP x
E NOUN e
et CCONJ et
pour ADP pour
tout ADV tout
i VERB i
I ADJ i
, PUNCT ,
Ei NOUN ei
i X i
alors ADV alors
( PUNCT (
Ei NOUN ei
) PUNCT )
iI PRON ii
est AUX être
une DET un
partition NOUN partition
de ADP de
E. PROPN E.
Démonstration NOUN démonstration
On PRON on
a AUX avoir
vu VERB voir
que ADV que
pour ADP pour
tout DET tout
i VERB i
I ADJ i
, PUNCT ,
Ei PRON ei
est AUX être
non ADV non
vide ADJ vide
. PUNCT .
( PUNCT (
remarque VERB remarque
2.15 VERB 2.15
, PUNCT ,
page NOUN page
précédente ADJ précédent
) PUNCT )
. PUNCT .
Pour ADP pour
tout ADV tout
x NOUN x
E NOUN e
, PUNCT ,
on PRON on
a VERB avoir
x VERB x
Classe(x PROPN Classe(x
, PUNCT ,
R NOUN r
) PUNCT )
donc ADV donc
il PRON il
existe VERB existe
i X i
E NOUN e
tel ADJ tel
que SCONJ que
x ADP x
Ei PROPN Ei
. PUNCT .
On PRON on
en PRON en
déduit VERB déduire
que SCONJ que
( PUNCT (
Ei NOUN ei
) PUNCT )
iI PRON ii
recouvre VERB recouvrir
E NOUN e
Soit VERB être
( PUNCT (
i NOUN i
, PUNCT ,
j PROPN j
) PUNCT )
I ADJ i
2 NUM 2
tel ADJ tel
que SCONJ que
i NOUN i
6 NUM 6
j. VERB j.
Supposons VERB supposer
que ADV que
Ei NOUN ei
Ej PROPN Ej
6 NUM 6
. PUNCT .
Il PRON il
existe VERB existe
donc ADV donc
z VERB z
Ei PROPN Ei
Ej PROPN Ej
. PUNCT .
Comme SCONJ comme
z NOUN z
Ei PROPN Ei
, PUNCT ,
on PRON on
a VERB avoir
xi X xi
Rz PROPN Rz
où PRON où
xi PRON xi
est AUX être
un DET un
représentant NOUN représentant
de ADP de
E1 PROPN E1
, PUNCT ,
donc ADV donc
Classe(z NOUN classe(z
, PUNCT ,
R NOUN r
) PUNCT )
Ei PROPN Ei
( PUNCT (
propriété NOUN propriété
2.10 NUM 2.10
, PUNCT ,
page NOUN page
précédente ADJ précédent
) PUNCT )
. PUNCT .
De ADP de
même ADV même
, PUNCT ,
on PRON on
a VERB avoir
Classe(z ADV classe(z
, PUNCT ,
R NOUN r
) PUNCT )
Ej PROPN Ej
. PUNCT .
On PRON on
a VERB avoir
donc ADV donc
Ei NOUN ei
Ej PROPN Ej
, PUNCT ,
ce PRON ce
qui PRON qui
contredit VERB contredire
i NOUN i
6 NUM 6
j NOUN j
donc ADV donc
Ei NOUN ei
Ej VERB ej
. PUNCT .
2.5.1 NOUN 2.5.1
On PRON on
définit VERB définir
sur ADP sur
C NOUN c
la DET le
relation NOUN relation
: PUNCT :
( PUNCT (
a AUX avoir
) PUNCT )
Démontrer VERB démontrer
que SCONJ que
c' PRON ce
est AUX être
une DET un
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
. PUNCT .
( PUNCT (
b NOUN b
) PUNCT )
Préciser VERB préciser
les DET le
classes NOUN classe
d' ADP de
équivalence NOUN équivalence
. PUNCT .
( PUNCT (
c NOUN c
) PUNCT )
Donner ADP donner
un DET un
ensemble NOUN ensemble
de ADP de
représentants NOUN représentant
réels ADJ réel
de ADP de
ces DET ce
classes NOUN classe
d' ADP de
équivalence NOUN équivalence
. PUNCT .
2.5.2 ADV 2.5.2
Soit NOUN soit
E NOUN e
un DET un
ensemble NOUN ensemble
non ADV non
vide ADJ vide
et CCONJ et
A NOUN a
E NOUN e
, PUNCT ,
on PRON on
définit VERB définir
une DET un
relation NOUN relation
sur ADP sur
P(E NOUN p(e
) PUNCT )
par ADP par
: PUNCT :
( PUNCT (
a AUX avoir
) PUNCT )
Démontrer VERB démontrer
que SCONJ que
c' PRON ce
est AUX être
une DET un
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
. PUNCT .
( PUNCT (
b NOUN b
) PUNCT )
Démontrer VERB démontrer
que SCONJ que
l' DET le
ensemble NOUN ensemble
des ADP de
classes NOUN classe
d' ADP de
équivalence NOUN équivalence
est AUX être
en ADP en
bijection NOUN bijection
avec ADP avec
P(A NOUN p(a
) PUNCT )
. PUNCT .
On PRON on
définit VERB définir
de ADP de
même ADV même
la DET le
relation NOUN relation
sur ADP sur
P(E NOUN p(e
) PUNCT )
par ADP par
: PUNCT :
( PUNCT (
c NOUN c
) PUNCT )
C' PRON ce
est AUX être
une DET un
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
, PUNCT ,
trouver VERB trouver
une DET un
bijection NOUN bijection
de ADP de
l' DET le
ensemble NOUN ensemble
des ADP de
classes NOUN classe
d' ADP de
équivalence NOUN équivalence
avec ADP avec
un DET un
ensemble NOUN ensemble
connu VERB connaître
. PUNCT .
2.5.3 ADP 2.5.3
Soit NOUN soit
E NOUN e
un DET un
ensemble NOUN ensemble
non ADV non
vide ADJ vide
, PUNCT ,
on PRON on
définit VERB définir
la DET le
relation NOUN relation
sur ADP sur
P(E NOUN p(e
) PUNCT )
par ADP par
: PUNCT :
f DET f
F NOUN f
( PUNCT (
X NOUN x
, PUNCT ,
Y NOUN y
) PUNCT )
, PUNCT ,
injective NOUN injective
Cette DET ce
relation NOUN relation
est-elle ADJ est-ell
réflexive NOUN réflexive
? PUNCT ?
Symétrique ADJ symétrique
? PUNCT ?
Transitive VERB transitive
? PUNCT ?
2.5.4 PROPN 2.5.4
Soit AUX être
E NOUN e
un DET un
ensemble NOUN ensemble
non ADV non
vide ADJ vide
muni VERB munir
d' ADP de
une DET un
relation NOUN relation
R NOUN r
réflexive ADJ réflexif
et CCONJ et
transitive ADJ transitif
. PUNCT .
On PRON on
définit VERB définir
les DET le
deux NUM deux
relations NOUN relation
suivantes ADJ suivant
: PUNCT :
xRy ADJ xry
ou CCONJ ou
yRx NOUN yr
Les DET le
relations NOUN relation
S ADJ s
et CCONJ et
T NOUN t
sont AUX être
- PUNCT -
elles NOUN elle
réflexives ADJ réflexif
? PUNCT ?
Symétriques NOUN symétrique
? PUNCT ?
Transitives PROPN Transitives
? PUNCT ?
2.5.5 NUM 2.5.5
Soit DET soit
E NOUN e
un DET un
ensemble NOUN ensemble
non ADV non
vide ADJ vide
muni VERB munir
d' ADP de
une DET un
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
R PROPN R
, PUNCT ,
on PRON on
pose VERB pose
: PUNCT :
Classe(a NOUN classe(a
, PUNCT ,
R NOUN r
) PUNCT )
Soit CCONJ soit
A ADP à
une DET un
partie NOUN partie
de ADP de
E. PROPN E.
( PUNCT (
a AUX avoir
) PUNCT )
Démontrer VERB démontrer
que SCONJ que
A ADP à
s(A PROPN s(A
) PUNCT )
. PUNCT .
Peut ADV peut
-on PRON on
avoir VERB avoir
A ADP à
s(A PROPN s(A
) PUNCT )
? PUNCT ?
Donner VERB donner
un DET un
exemple NOUN exemple
. PUNCT .
( PUNCT (
d NOUN d
) PUNCT )
Soit PRON soit
( PUNCT (
Ai NOUN ai
) PUNCT )
iI PRON ii
une DET un
famille NOUN famille
de ADP de
sous-ensembles NOUN sous-ensemble
de ADP de
E. PROPN E.
Comparer VERB comparer
pour ADP pour
l' DET le
inclusion NOUN inclusion
les DET le
ensembles NOUN ensemble
: PUNCT :
s(Ai VERB s(er
) PUNCT )
, PUNCT ,
puis CCONJ puis
s X s
Équivalence PROPN Équivalence
et CCONJ et
similitudes NOUN similitude
1 NUM 1
. PUNCT .
Deux NUM Deux
matrices NOUN matrice
M NOUN m
et CCONJ et
N ADJ n
de ADP de
Mn NOUN minute
, PUNCT ,
p NOUN p
( PUNCT (
K NOUN k
) PUNCT )
sont AUX être
dites VERB dire
équivalentes ADJ équivalent
si SCONJ si
: PUNCT :
Si SCONJ si
c' PRON ce
est AUX être
le DET le
cas NOUN cas
, PUNCT ,
on PRON on
note NOUN note
Cela PRON cela
définit VERB définir
une DET un
relation NOUN relation
sur ADP sur
Mn NOUN minute
, PUNCT ,
p NOUN p
( PUNCT (
K NOUN k
) PUNCT )
appelée VERB appeler
équivalence NOUN équivalence
. PUNCT .
2 NUM 2
. PUNCT .
Deux NUM Deux
matrices NOUN matrice
M NOUN m
et CCONJ et
N ADJ n
de ADP de
Mp PROPN Mp
( PUNCT (
K NOUN k
) PUNCT )
sont AUX être
dites VERB dire
semblables ADJ semblable
si SCONJ si
: PUNCT :
Si SCONJ si
c' PRON ce
est AUX être
le DET le
cas NOUN cas
, PUNCT ,
on PRON on
note NOUN note
Cela PRON cela
définit VERB définir
une DET un
relation NOUN relation
sur ADP sur
Mp PROPN Mp
( PUNCT (
K NOUN k
) PUNCT )
appelée VERB appeler
similitude ADJ similitud
. PUNCT .
D' ADP de
après ADP après
la DET le
formule NOUN formule
de ADP de
changement NOUN changement
de ADP de
base NOUN base
( PUNCT (
proposition NOUN proposition
2.5 NUM 2.5
, PUNCT ,
page NOUN page
111 NUM 111
) PUNCT )
: PUNCT :
deux NUM deux
matrices NOUN matrice
de ADP de
Mn NOUN minute
, PUNCT ,
p NOUN p
( PUNCT (
K NOUN k
) PUNCT )
sont AUX être
équivalentes ADJ équivalent
si SCONJ si
, PUNCT ,
et CCONJ et
seulement ADV seulement
si SCONJ si
, PUNCT ,
elles PRON lui
représentent VERB représenter
la DET le
même ADJ même
application NOUN application
deux NUM deux
matrices NOUN matrice
de ADP de
Mp PROPN Mp
( PUNCT (
K NOUN k
) PUNCT )
sont AUX être
semblables ADJ semblable
si SCONJ si
, PUNCT ,
et CCONJ et
seulement ADV seulement
si SCONJ si
, PUNCT ,
elles PRON lui
représentent VERB représenter
le DET le
même ADJ même
endomorphisme NOUN endomorphisme
. PUNCT .
1 NUM 1
. PUNCT .
L' DET le
équivalence NOUN équivalence
est AUX être
une DET un
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
sur ADP sur
Mn NOUN minute
, PUNCT ,
p NOUN p
( PUNCT (
K NOUN k
) PUNCT )
. PUNCT .
2 NUM 2
. PUNCT .
La DET le
similitude NOUN similitude
est AUX être
une DET un
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
sur ADP sur
Mp PROPN Mp
( PUNCT (
K NOUN k
) PUNCT )
. PUNCT .
Démonstration NOUN démonstration
Laissée VERB laisser
en ADP en
exercice NOUN exercice
( PUNCT (
utiliser VERB utiliser
la DET le
formule NOUN formule
de ADP de
changement NOUN changement
de ADP de
base NOUN base
et CCONJ et
les DET le
propriété NOUN propriété
des ADP de
matrices NOUN matrice
de ADP de
passage NOUN passage
) PUNCT )
. PUNCT .
Notation NOUN notation
2.2 NUM 2.2
Nous PRON nous
noterons VERB noter
Jn VERB jn
, PUNCT ,
p NOUN p
, PUNCT ,
r ADP r
la DET le
matrice NOUN matrice
de ADP de
Mn NOUN minute
, PUNCT ,
p NOUN p
( PUNCT (
K NOUN k
) PUNCT )
définie VERB définir
par ADP par
: PUNCT :
Proposition NOUN proposition
2.6 NUM 2.6
Caractérisation NOUN caractérisation
des ADP de
matrices NOUN matrice
équivalentes ADJ équivalent
Deux NUM Deux
matrices NOUN matrice
de ADP de
Mn NOUN minute
, PUNCT ,
p NOUN p
( PUNCT (
K NOUN k
) PUNCT )
sont AUX être
équivalentes ADJ équivalent
si SCONJ si
, PUNCT ,
et CCONJ et
seulement ADV seulement
si SCONJ si
, PUNCT ,
elles PRON lui
ont AUX avoir
même ADV même
rang NOUN rang
. PUNCT .
Démonstration NOUN démonstration
Soit CCONJ soit
M NOUN m
et CCONJ et
N NOUN n
deux NUM deux
matrices NOUN matrice
de ADP de
Mn NOUN minute
, PUNCT ,
p NOUN p
( PUNCT (
K NOUN k
) PUNCT )
. PUNCT .
Supposons NOUN supposon
- PUNCT -
les DET le
équivalentes NOUN équivalente
, PUNCT ,
il PRON il
existe VERB existe
P X P
GLn PROPN GLn
( PUNCT (
K NOUN k
) PUNCT )
et CCONJ et
Q NOUN q
GLp PROPN GLp
( PUNCT (
K NOUN k
) PUNCT )
telles ADJ tel
que SCONJ que
N NOUN n
P NOUN p
M NOUN m
Q. NOUN q.
En ADP en
notant VERB noter
uX CCONJ ux
l' DET le
application NOUN application
linéaire ADJ linéaire
canoniquement ADV canoniquement
associée VERB associer
à ADP à
une DET un
matrice NOUN matrice
X NOUN x
, PUNCT ,
on PRON on
a VERB avoir
uN DET un
uP NOUN up
uM ADJ um
uQ NOUN uq
La DET le
conservation NOUN conservation
du ADP de
rang NOUN rang
en ADP en
découle NOUN découle
, PUNCT ,
car CCONJ car
uP ADP up
et CCONJ et
uQ NOUN uq
sont AUX être
inversibles ADJ inversible
( PUNCT (
voir VERB voir
la DET le
remarque NOUN remarque
2.14 NUM 2.14
, PUNCT ,
page NOUN page
115 NUM 115
) PUNCT )
. PUNCT .
Supposons VERB supposer
que SCONJ que
rang NOUN rang
N ADJ n
rang NOUN rang
M NOUN m
. PUNCT .
Posons VERB poser
r X r
rang(M ADJ rang(m
) PUNCT )
rang(N VERB rang(n
) PUNCT )
. PUNCT .
La DET le
factorisation NOUN factorisation
de ADP de
uM NOUN um
nous PRON nous
donne VERB donne
l' DET le
existence NOUN existence
d' ADP de
un DET un
supplémentaire ADJ supplémentaire
E1 NOUN e1
de ADP de
Ker(uM NOUN ker(um
) PUNCT )
isomorphe NOUN isomorphe
à ADP à
Im(uM NOUN im(um
) PUNCT )
. PUNCT .
Soit ADV soit
( PUNCT (
e1 NOUN e1
, PUNCT ,
. PUNCT .
. PUNCT .
. PUNCT .
, PUNCT ,
er PROPN er
) PUNCT )
une DET un
base NOUN base
de ADP de
E1 PROPN E1
, PUNCT ,
que SCONJ que
l' PRON l'
on PRON on
complète ADJ complet
avec ADP avec
une DET un
base NOUN base
( PUNCT (
er1 PROPN er1
, PUNCT ,
. PUNCT .
. PUNCT .
. PUNCT .
, PUNCT ,
ep NOUN ep
) PUNCT )
de ADP de
Ker(uM NOUN ker(um
) PUNCT )
ce PRON ce
qui PRON qui
nous PRON nous
donne VERB donne
une DET un
base NOUN base
E NOUN e
( PUNCT (
e1 PROPN e1
, PUNCT ,
. PUNCT .
. PUNCT .
. PUNCT .
, PUNCT ,
ep NOUN ep
) PUNCT )
de ADP de
Kp NOUN kp
. PUNCT .
Alors ADV alors
( PUNCT (
uM NOUN um
( PUNCT (
e1 NOUN e1
) PUNCT )
, PUNCT ,
. PUNCT .
. PUNCT .
. PUNCT .
, PUNCT ,
uM ADJ um
( PUNCT (
er NOUN er
) PUNCT )
) PUNCT )
est AUX être
une DET un
partie NOUN partie
libre ADJ libre
de ADP de
Kn PROPN Kn
que SCONJ que
l' PRON l'
on PRON on
complète ADJ complet
en ADP en
une DET un
base NOUN base
E NOUN e
0 NUM 0
de ADP de
Kn PROPN Kn
. PUNCT .
On PRON on
a VERB avoir
alors ADV alors
, PUNCT ,
par ADP par
construction NOUN construction
des ADP de
bases NOUN base
E ADJ e
et CCONJ et
E NOUN e
0 NUM 0
: PUNCT :
De ADP de
même ADV même
, PUNCT ,
on PRON on
démontre VERB démontre
que SCONJ que
N NOUN n
Jn VERB jn
, PUNCT ,
p NOUN p
, PUNCT ,
r X r
. PUNCT .
Puisque SCONJ puisque
est AUX être
une DET un
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
, PUNCT ,
on PRON on
a VERB avoir
donc ADV donc
M NOUN m
N ADJ n
. PUNCT .
On PRON on
a AUX avoir
donc ADV donc
démontré VERB démontrer
qu' SCONJ que
il PRON il
y PRON y
a VERB avoir
min(n PROPN min(n
, PUNCT ,
p NOUN p
) PUNCT )
1 NUM 1
classe NOUN classe
d' ADP de
équivalence NOUN équivalence
pour ADP pour
la DET le
relation NOUN relation
d' ADP de
équivalence NOUN équivalence
dans ADP dans
Mn PRON mn
, PUNCT ,
p NOUN p
( PUNCT (
K NOUN k
) PUNCT )
, PUNCT ,
chaque DET chaque
classe NOUN classe
d' ADP de
équivalence NOUN équivalence
est AUX être
l' DET le
ensemble NOUN ensemble
des ADP de
matrices NOUN matrice
de ADP de
rang NOUN rang
r ADP r
0 NUM 0
, PUNCT ,
min(n NOUN min(n
, PUNCT ,
p NOUN p
) PUNCT )
et CCONJ et
un DET un
représentant NOUN représentant
de ADP de
chaque DET chaque
classe NOUN classe
est AUX être
Jn PRON jn
, PUNCT ,
p NOUN p
, PUNCT ,
r X r
. PUNCT .
Il PRON il
est AUX être
beaucoup ADV beaucoup
plus ADV plus
difficile ADJ difficile
de ADP de
caractériser VERB caractériser
les DET le
classes NOUN classe
d' ADP de
équivalence NOUN équivalence
pour ADP pour
la DET le
similitude NOUN similitude
( PUNCT (
voir VERB voir
la DET le
partie NOUN partie
sur ADP sur
les DET le
classes NOUN classe
de ADP de
similitude NOUN similitude
dans ADP dans
chapitre NOUN chapitre
4 NUM 4
sur ADP sur
la DET le
réduction NOUN réduction
des ADP de
endormophismes NOUN endormophisme
) PUNCT )
. PUNCT .
( PUNCT (
a AUX avoir
) PUNCT )
Démontrer VERB démontrer
que SCONJ que
si SCONJ si
A ADP à
B NOUN b
, PUNCT ,
alors ADV alors
rang(A NOUN rang(a
) PUNCT )
rang(B NOUN rang(b
) PUNCT )
et CCONJ et
trace(A PROPN trace(A
) PUNCT )
trace(B PRON trace(b
) PUNCT )
. PUNCT .
( PUNCT (
b NOUN b
) PUNCT )
Trouver VERB trouver
un DET un
exemple NOUN exemple
où PRON où
rang(A X rang(A
) PUNCT )
rang(B NOUN rang(b
) PUNCT )
et CCONJ et
trace(A PROPN trace(A
) PUNCT )
trace(B PRON trace(b
) PUNCT )
mais CCONJ mais
A NOUN a
et CCONJ et
B NOUN b
sont AUX être
pas ADV pas
semblables ADJ semblable
. PUNCT .
( PUNCT (
c NOUN c
) PUNCT )
Trouver VERB trouver
un DET un
exemple NOUN exemple
où PRON où
A NOUN a
et CCONJ et
B NOUN b
sont AUX être
équivalentes ADJ équivalent
mais CCONJ mais
ne ADV ne
sont AUX être
pas ADV pas
semblables ADJ semblable
. PUNCT .
2.6.2 NUM 2.6.2
Soit CCONJ soit
E NOUN e
un DET un
K NOUN k
- NOUN -
espace NOUN espace
vectoriel NOUN vectoriel
de ADP de
dimension NOUN dimension
finie ADJ fini
et CCONJ et
soit AUX être
f NUM f
L NOUN l
( PUNCT (
E NOUN e
) PUNCT )
. PUNCT .
( PUNCT (
a AUX avoir
) PUNCT )
Justifier VERB justifier
que SCONJ que
la DET le
trace NOUN trace
de ADP de
MatE PROPN MatE
( PUNCT (
f NOUN f
) PUNCT )
ne ADV ne
dépend VERB dépendre
pas ADV pas
de ADP de
la DET le
base NOUN base
E NOUN e
de ADP de
E PROPN E
choisie VERB choisir
. PUNCT .
On PRON on
définit VERB définir
alors ADV alors
la DET le
trace NOUN trace
de ADP de
f PRON f
, PUNCT ,
notée VERB noter
trace(f PROPN trace(f
) PUNCT )
, PUNCT ,
comme SCONJ comme
la DET le
valeur NOUN valeur
de ADP de
